Material;Dt.Saída;Nº Pedido;Requisitante / Destino;Unidade;Quantidade;Status
Óculos e Protetor Facial;31/07/2020;323913;Outros Órgãos Federais;Unidade;50;Entregue
Óculos e Protetor Facial;31/07/2020;323915;Outros Órgãos Federais;Unidade;50;Entregue
Óculos e Protetor Facial;15/08/2020;326198;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326199;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326200;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326201;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326202;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326203;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326204;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326205;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326206;Outros Órgãos Federais;Unidade;50;Entregue
Óculos e Protetor Facial;15/08/2020;326228;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326229;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326231;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326233;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326235;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326236;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326239;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326242;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326243;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326245;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326246;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326248;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326250;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326251;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326252;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326253;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326254;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326255;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326256;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326257;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326258;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326259;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326260;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326261;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;15/08/2020;326262;Outros Órgãos Federais;Unidade;30;Entregue
Óculos e Protetor Facial;28/07/2020;323462;Outros Órgãos Federais;Unidade;200;Entregue
Óculos e Protetor Facial;28/07/2020;323463;Outros Órgãos Federais;Unidade;100;Entregue
Óculos e Protetor Facial;28/07/2020;323464;Outros Órgãos Federais;Unidade;200;Entregue
Óculos e Protetor Facial;28/07/2020;323455;Outros Órgãos Federais;Unidade;100;Entregue
Óculos e Protetor Facial;28/07/2020;323477;Outros Órgãos Federais;Unidade;300;Entregue
Óculos e Protetor Facial;28/07/2020;323449;Outros Órgãos Federais;Unidade;100;Entregue
Óculos e Protetor Facial;28/07/2020;323445;Outros Órgãos Federais;Unidade;100;Entregue
Óculos e Protetor Facial;28/07/2020;323458;Outros Órgãos Federais;Unidade;200;Entregue
Óculos e Protetor Facial;28/07/2020;323446;Outros Órgãos Federais;Unidade;100;Entregue
Óculos e Protetor Facial;28/07/2020;323450;Outros Órgãos Federais;Unidade;100;Entregue
Óculos e Protetor Facial;28/07/2020;323461;Outros Órgãos Federais;Unidade;100;Entregue
Óculos e Protetor Facial;28/07/2020;323443;Outros Órgãos Federais;Unidade;100;Entregue
Óculos e Protetor Facial;28/07/2020;323444;Outros Órgãos Federais;Unidade;100;Entregue
Óculos e Protetor Facial;28/07/2020;323448;Outros Órgãos Federais;Unidade;300;Entregue
Óculos e Protetor Facial;28/07/2020;323466;Outros Órgãos Federais;Unidade;200;Entregue
Óculos e Protetor Facial;28/07/2020;323457;Outros Órgãos Federais;Unidade;100;Entregue
Sapatilha e Touca;31/07/2020;323880;Outros Órgãos Federais;Unidade;300;Entregue
Sapatilha e Touca;31/07/2020;323901;Outros Órgãos Federais;Unidade;200;Entregue
Sapatilha e Touca;31/07/2020;323910;Outros Órgãos Federais;Unidade;200;Entregue
Sapatilha e Touca;31/07/2020;323911;Outros Órgãos Federais;Unidade;200;Entregue
Sapatilha e Touca;31/07/2020;323912;Outros Órgãos Federais;Unidade;300;Entregue
Sapatilha e Touca;31/07/2020;323913;Outros Órgãos Federais;Unidade;200;Entregue
Sapatilha e Touca;31/07/2020;323915;Outros Órgãos Federais;Unidade;300;Entregue
Sapatilha e Touca;15/08/2020;326250;Outros Órgãos Federais;Unidade;2000;Entregue
Sapatilha e Touca;15/08/2020;326251;Outros Órgãos Federais;Unidade;2000;Entregue
Sapatilha e Touca;15/08/2020;326252;Outros Órgãos Federais;Unidade;2000;Entregue
Sapatilha e Touca;15/08/2020;326253;Outros Órgãos Federais;Unidade;1000;Entregue
Sapatilha e Touca;15/08/2020;326254;Outros Órgãos Federais;Unidade;100;Entregue
Sapatilha e Touca;15/08/2020;326254;Outros Órgãos Federais;Unidade;900;Entregue
Sapatilha e Touca;15/08/2020;326255;Outros Órgãos Federais;Unidade;100;Entregue
Sapatilha e Touca;15/08/2020;326256;Outros Órgãos Federais;Unidade;300;Entregue
Sapatilha e Touca;15/08/2020;326257;Outros Órgãos Federais;Unidade;2000;Entregue
Sapatilha e Touca;15/08/2020;326258;Outros Órgãos Federais;Unidade;200;Entregue
Sapatilha e Touca;15/08/2020;326259;Outros Órgãos Federais;Unidade;1000;Entregue
Sapatilha e Touca;15/08/2020;326260;Outros Órgãos Federais;Unidade;1000;Entregue
Sapatilha e Touca;15/08/2020;326261;Outros Órgãos Federais;Unidade;100;Entregue
Sapatilha e Touca;15/08/2020;326262;Outros Órgãos Federais;Unidade;300;Entregue
Álcool;19/08/2020;326485;Outros Órgãos Federais;Litro;72;Entregue
Álcool;04/09/2020;327914;Outros Órgãos Federais;Litro;12;Entregue
Avental;09/09/2020;328291;Outros Órgãos Federais;Unidade;10;Entregue
Avental;26/08/2020;327149;Outros Órgãos Federais;Unidade;20;Entregue
Avental;26/08/2020;327150;Outros Órgãos Federais;Unidade;20;Entregue
Avental;26/08/2020;327151;Outros Órgãos Federais;Unidade;20;Entregue
Avental;26/08/2020;327152;Outros Órgãos Federais;Unidade;30;Entregue
Avental;04/09/2020;327861;Outros Órgãos Federais;Unidade;10;Entregue
Avental;04/09/2020;327864;Outros Órgãos Federais;Unidade;10;Entregue
Avental;04/09/2020;327900;Outros Órgãos Federais;Unidade;20;Entregue
Avental;04/09/2020;327901;Outros Órgãos Federais;Unidade;10;Entregue
Avental;04/09/2020;327907;Outros Órgãos Federais;Unidade;20;Entregue
Avental;04/09/2020;327963;Outros Órgãos Federais;Unidade;10;Entregue
Avental;09/09/2020;328290;Outros Órgãos Federais;Unidade;10;Entregue
Avental;09/09/2020;328292;Outros Órgãos Federais;Unidade;10;Entregue
Avental;09/09/2020;328294;Outros Órgãos Federais;Unidade;10;Entregue
Avental;09/09/2020;328295;Outros Órgãos Federais;Unidade;10;Entregue
Avental;09/09/2020;328296;Outros Órgãos Federais;Unidade;10;Entregue
Avental;09/09/2020;328298;Outros Órgãos Federais;Unidade;10;Entregue
Avental;09/09/2020;328299;Outros Órgãos Federais;Unidade;10;Entregue
Avental;09/09/2020;328300;Outros Órgãos Federais;Unidade;10;Entregue
Avental;09/09/2020;328301;Outros Órgãos Federais;Unidade;10;Entregue
Luva;09/09/2020;328336;Outros Órgãos Federais;Unidade;100000;Entregue
Luva;31/08/2020;327512;Outros Órgãos Federais;Unidade;1800000;Entregue
Máscara N95;26/08/2020;327266;Outros Órgãos Federais;Unidade;500;Entregue
Máscara N95;02/09/2020;327649;Rondônia;Unidade;8000;Entregue
Máscara N95;02/09/2020;327649;Rondônia;Unidade;8200;Entregue
Máscara N95;02/09/2020;327619;Acre;Unidade;8200;Entregue
Máscara N95;02/09/2020;327620;Alagoas;Unidade;24900;Entregue
Máscara N95;02/09/2020;327623;Amapá;Unidade;6700;Entregue
Máscara N95;02/09/2020;327621;Amazonas;Unidade;39900;Entregue
Máscara N95;02/09/2020;327625;Bahia;Unidade;132100;Entregue
Máscara N95;02/09/2020;327630;Ceará;Unidade;56300;Entregue
Máscara N95;02/09/2020;327633;Distrito Federal;Unidade;37100;Entregue
Máscara N95;02/09/2020;327634;Espírito Santo;Unidade;36500;Entregue
Máscara N95;02/09/2020;327635;Goiás;Unidade;47300;Entregue
Máscara N95;02/09/2020;327636;Maranhão;Unidade;60900;Entregue
Máscara N95;02/09/2020;327639;Mato Grosso;Unidade;26200;Entregue
Máscara N95;02/09/2020;327638;Mato Grosso do Sul;Unidade;19400;Entregue
Máscara N95;02/09/2020;327641;Pará;Unidade;58700;Entregue
Máscara N95;02/09/2020;327642;Paraíba;Unidade;24770;Entregue
Máscara N95;02/09/2020;327642;Paraíba;Unidade;9030;Entregue
Máscara N95;02/09/2020;327645;Paraná;Unidade;89500;Entregue
Máscara N95;02/09/2020;327643;Pernambuco;Unidade;79300;Entregue
Máscara N95;02/09/2020;327644;Piauí;Unidade;22900;Entregue
Máscara N95;03/09/2020;327646;Rio de Janeiro;Unidade;105700;Entregue
Máscara N95;02/09/2020;327647;Rio Grande do Norte;Unidade;27900;Entregue
Máscara N95;02/09/2020;327653;Rio Grande do Sul;Unidade;73600;Entregue
Máscara N95;02/09/2020;327652;Roraima;Unidade;6100;Entregue
Máscara N95;02/09/2020;327659;Santa Catarina;Unidade;60700;Entregue
Máscara N95;02/09/2020;327660;Sergipe;Unidade;20000;Entregue
Máscara N95;02/09/2020;327662;Tocantins;Unidade;9300;Entregue
Máscara N95;02/09/2020;327662;Tocantins;Unidade;13000;Entregue
Máscara N95;02/09/2020;327637;Minas Gerais;Unidade;174800;Entregue
Máscara N95;27/08/2020;327360;Outros Órgãos Federais;Unidade;10;Entregue
Máscara N95;09/09/2020;328291;Outros Órgãos Federais;Unidade;100;Entregue
Máscara N95;09/09/2020;328293;Outros Órgãos Federais;Unidade;100;Entregue
Máscara N95;09/09/2020;328106;Outros Órgãos Federais;Unidade;600;Entregue
Máscara N95;09/09/2020;328111;Outros Órgãos Federais;Unidade;300;Entregue
Máscara N95;26/08/2020;327149;Outros Órgãos Federais;Unidade;100;Entregue
Máscara N95;26/08/2020;327150;Outros Órgãos Federais;Unidade;40;Entregue
Máscara N95;26/08/2020;327151;Outros Órgãos Federais;Unidade;60;Entregue
Máscara N95;26/08/2020;327152;Outros Órgãos Federais;Unidade;100;Entregue
Máscara N95;09/09/2020;328093;Outros Órgãos Federais;Unidade;300;Entregue
Máscara N95;09/09/2020;328113;Outros Órgãos Federais;Unidade;300;Entregue
Máscara N95;09/09/2020;328115;Outros Órgãos Federais;Unidade;200;Entregue
Máscara N95;09/09/2020;328101;Outros Órgãos Federais;Unidade;900;Entregue
Máscara N95;09/09/2020;328103;Outros Órgãos Federais;Unidade;400;Entregue
Máscara N95;09/09/2020;328109;Outros Órgãos Federais;Unidade;600;Entregue
Máscara N95;09/09/2020;328110;Outros Órgãos Federais;Unidade;700;Entregue
Máscara N95;09/09/2020;328116;Outros Órgãos Federais;Unidade;200;Entregue
Máscara N95;04/09/2020;327861;Outros Órgãos Federais;Unidade;100;Entregue
Máscara N95;04/09/2020;327864;Outros Órgãos Federais;Unidade;100;Entregue
Máscara N95;04/09/2020;327900;Outros Órgãos Federais;Unidade;100;Entregue
Máscara N95;04/09/2020;327901;Outros Órgãos Federais;Unidade;100;Entregue
Máscara N95;04/09/2020;327907;Outros Órgãos Federais;Unidade;100;Entregue
Máscara N95;04/09/2020;327963;Outros Órgãos Federais;Unidade;100;Entregue
Máscara N95;09/09/2020;328118;Outros Órgãos Federais;Unidade;1500;Entregue
Máscara N95;09/09/2020;328096;Outros Órgãos Federais;Unidade;300;Entregue
Máscara N95;09/09/2020;328090;Outros Órgãos Federais;Unidade;300;Entregue
Máscara N95;09/09/2020;328098;Outros Órgãos Federais;Unidade;300;Entregue
Máscara N95;09/09/2020;328091;Outros Órgãos Federais;Unidade;1000;Entregue
Máscara N95;09/09/2020;328097;Outros Órgãos Federais;Unidade;300;Entregue
Máscara N95;09/09/2020;328290;Outros Órgãos Federais;Unidade;100;Entregue
Máscara N95;09/09/2020;328292;Outros Órgãos Federais;Unidade;100;Entregue
Máscara N95;09/09/2020;328294;Outros Órgãos Federais;Unidade;100;Entregue
Máscara N95;09/09/2020;328295;Outros Órgãos Federais;Unidade;100;Entregue
Máscara N95;09/09/2020;328296;Outros Órgãos Federais;Unidade;100;Entregue
Máscara N95;09/09/2020;328297;Outros Órgãos Federais;Unidade;100;Entregue
Máscara N95;09/09/2020;328298;Outros Órgãos Federais;Unidade;100;Entregue
Máscara N95;09/09/2020;328299;Outros Órgãos Federais;Unidade;100;Entregue
Máscara N95;09/09/2020;328300;Outros Órgãos Federais;Unidade;100;Entregue
Máscara N95;09/09/2020;328301;Outros Órgãos Federais;Unidade;100;Entregue
Máscara N95;04/09/2020;328087;Outros Órgãos Federais;Unidade;300;Entregue
Máscara N95;09/09/2020;328095;Outros Órgãos Federais;Unidade;1900;Entregue
Máscara N95;09/09/2020;328105;Outros Órgãos Federais;Unidade;300;Entregue
Máscara N95;03/09/2020;327661;São Paulo;Unidade;322500;Entregue
Máscara N95;02/09/2020;327693;Sergipe;Unidade;3600;Entregue
Máscara N95;02/09/2020;327679;Pará;Unidade;6500;Entregue
Máscara N95;02/09/2020;327676;Minas Gerais;Unidade;32700;Entregue
Máscara N95;02/09/2020;327689;Roraima;Unidade;2200;Entregue
Máscara N95;02/09/2020;327677;Mato Grosso do Sul;Unidade;13200;Entregue
Máscara N95;02/09/2020;327678;Mato Grosso;Unidade;5500;Entregue
Máscara N95;02/09/2020;327685;Paraná;Unidade;10000;Entregue
Máscara N95;02/09/2020;327692;Santa Catarina;Unidade;2800;Entregue
Máscara N95;02/09/2020;327671;Ceará;Unidade;26800;Entregue
Máscara N95;02/09/2020;327674;Goiás;Unidade;14200;Entregue
Máscara N95;02/09/2020;327681;Paraíba;Unidade;11600;Entregue
Máscara N95;02/09/2020;327668;Amapá;Unidade;2800;Entregue
Máscara N95;02/09/2020;327666;Alagoas;Unidade;5300;Entregue
Máscara N95;02/09/2020;327667;Amazonas;Unidade;6400;Entregue
Máscara N95;02/09/2020;327687;Rio Grande do Norte;Unidade;8900;Entregue
Máscara N95;02/09/2020;327697;Tocantins;Unidade;800;Entregue
Máscara N95;02/09/2020;327697;Tocantins;Unidade;1230;Entregue
Máscara N95;02/09/2020;327690;Rio Grande do Sul;Unidade;22000;Entregue
Máscara N95;02/09/2020;327688;Rondônia;Unidade;2900;Entregue
Máscara N95;02/09/2020;327682;Pernambuco;Unidade;10700;Entregue
Máscara N95;02/09/2020;327665;Acre;Unidade;1700;Entregue
Máscara N95;02/09/2020;327670;Bahia;Unidade;12400;Entregue
Máscara N95;02/09/2020;327675;Maranhão;Unidade;10200;Entregue
Máscara N95;02/09/2020;327696;São Paulo;Unidade;71800;Entregue
Máscara N95;02/09/2020;327684;Piauí;Unidade;11400;Entregue
Máscara N95;02/09/2020;327672;Espírito Santo;Unidade;2300;Entregue
Máscara N95;02/09/2020;327686;Rio de Janeiro;Unidade;77200;Entregue
Máscara Cirúrgica;02/09/2020;327649;Rondônia;Unidade;2100;Entregue
Máscara Cirúrgica;02/09/2020;327649;Rondônia;Unidade;158500;Entregue
Máscara Cirúrgica;02/09/2020;327619;Acre;Unidade;82000;Entregue
Máscara Cirúrgica;02/09/2020;327620;Alagoas;Unidade;246500;Entregue
Máscara Cirúrgica;02/09/2020;327623;Amapá;Unidade;66500;Entregue
Máscara Cirúrgica;02/09/2020;327621;Amazonas;Unidade;394700;Entregue
Máscara Cirúrgica;02/09/2020;327625;Bahia;Unidade;706900;Entregue
Máscara Cirúrgica;02/09/2020;327625;Bahia;Unidade;600000;Entregue
Máscara Cirúrgica;02/09/2020;327630;Ceará;Unidade;557500;Entregue
Máscara Cirúrgica;02/09/2020;327633;Distrito Federal;Unidade;367000;Entregue
Máscara Cirúrgica;02/09/2020;327634;Espírito Santo;Unidade;361500;Entregue
Máscara Cirúrgica;02/09/2020;327635;Goiás;Unidade;468000;Entregue
Máscara Cirúrgica;02/09/2020;327636;Maranhão;Unidade;602400;Entregue
Máscara Cirúrgica;02/09/2020;327639;Mato Grosso;Unidade;259800;Entregue
Máscara Cirúrgica;02/09/2020;327638;Mato Grosso do Sul;Unidade;192600;Entregue
Máscara Cirúrgica;02/09/2020;327641;Pará;Unidade;8000;Entregue
Máscara Cirúrgica;02/09/2020;327641;Pará;Unidade;8000;Entregue
Máscara Cirúrgica;02/09/2020;327641;Pará;Unidade;32000;Entregue
Máscara Cirúrgica;02/09/2020;327641;Pará;Unidade;16000;Entregue
Máscara Cirúrgica;02/09/2020;327641;Pará;Unidade;48000;Entregue
Máscara Cirúrgica;02/09/2020;327641;Pará;Unidade;8000;Entregue
Máscara Cirúrgica;02/09/2020;327641;Pará;Unidade;92000;Entregue
Máscara Cirúrgica;02/09/2020;327641;Pará;Unidade;8000;Entregue
Máscara Cirúrgica;02/09/2020;327641;Pará;Unidade;188000;Entregue
Máscara Cirúrgica;02/09/2020;327641;Pará;Unidade;8000;Entregue
Máscara Cirúrgica;02/09/2020;327641;Pará;Unidade;80500;Entregue
Máscara Cirúrgica;02/09/2020;327641;Pará;Unidade;60000;Entregue
Máscara Cirúrgica;02/09/2020;327641;Pará;Unidade;24000;Entregue
Máscara Cirúrgica;02/09/2020;327642;Paraíba;Unidade;334400;Entregue
Máscara Cirúrgica;02/09/2020;327645;Paraná;Unidade;885600;Entregue
Máscara Cirúrgica;02/09/2020;327643;Pernambuco;Unidade;784500;Entregue
Máscara Cirúrgica;02/09/2020;327644;Piauí;Unidade;226700;Entregue
Máscara Cirúrgica;03/09/2020;327646;Rio de Janeiro;Unidade;948000;Entregue
Máscara Cirúrgica;03/09/2020;327646;Rio de Janeiro;Unidade;97000;Entregue
Máscara Cirúrgica;02/09/2020;327647;Rio Grande do Norte;Unidade;276300;Entregue
Máscara Cirúrgica;02/09/2020;327653;Rio Grande do Sul;Unidade;727900;Entregue
Máscara Cirúrgica;02/09/2020;327652;Roraima;Unidade;60600;Entregue
Máscara Cirúrgica;02/09/2020;327659;Santa Catarina;Unidade;600600;Entregue
Máscara Cirúrgica;02/09/2020;327660;Sergipe;Unidade;198600;Entregue
Máscara Cirúrgica;02/09/2020;327662;Tocantins;Unidade;221100;Entregue
Máscara Cirúrgica;02/09/2020;327637;Minas Gerais;Unidade;1728600;Entregue
Máscara Cirúrgica;27/08/2020;327360;Outros Órgãos Federais;Unidade;10;Entregue
Máscara Cirúrgica;09/09/2020;328107;Outros Órgãos Federais;Unidade;5000;Entregue
Máscara Cirúrgica;09/09/2020;328106;Outros Órgãos Federais;Unidade;5500;Entregue
Máscara Cirúrgica;09/09/2020;328108;Outros Órgãos Federais;Unidade;8000;Entregue
Máscara Cirúrgica;09/09/2020;328113;Outros Órgãos Federais;Unidade;4000;Entregue
Máscara Cirúrgica;09/09/2020;328115;Outros Órgãos Federais;Unidade;2000;Entregue
Máscara Cirúrgica;09/09/2020;328117;Outros Órgãos Federais;Unidade;2400;Entregue
Máscara Cirúrgica;09/09/2020;328101;Outros Órgãos Federais;Unidade;4000;Entregue
Máscara Cirúrgica;09/09/2020;328102;Outros Órgãos Federais;Unidade;1400;Entregue
Máscara Cirúrgica;09/09/2020;328103;Outros Órgãos Federais;Unidade;4000;Entregue
Máscara Cirúrgica;09/09/2020;328109;Outros Órgãos Federais;Unidade;6000;Entregue
Máscara Cirúrgica;09/09/2020;328110;Outros Órgãos Federais;Unidade;8000;Entregue
Máscara Cirúrgica;09/09/2020;328116;Outros Órgãos Federais;Unidade;1400;Entregue
Máscara Cirúrgica;04/09/2020;327861;Outros Órgãos Federais;Unidade;400;Entregue
